assigned_gid,video,frame,local_track_id,compared_to_gid,cosine_sim,hist_sim,iou
3,Video_2.mp4,691,25,1,0.6147209,0.32620669611314174,0
3,Video_2.mp4,691,25,2,0.485748,0.389856602929448,0
3,Video_2.mp4,691,25,3,1.0,0.9869468538400812,0
0,Video_2.mp4,692,15,0,0.98365855,0.9952213361071253,0
0,Video_2.mp4,692,15,1,0.48441914,0.31757086518420385,0
0,Video_2.mp4,692,15,2,0.57529104,0.11603069886017597,0
0,Video_2.mp4,692,15,3,0.5952236,0.19554938399926425,0
0,Video_2.mp4,692,15,4,0.48755005,0.261098310532636,0
4,Video_2.mp4,692,21,1,0.46316254,0.24326216396816858,0
4,Video_2.mp4,692,21,2,0.47287658,0.1807569485310236,0
4,Video_2.mp4,692,21,3,0.5599718,0.4422494424434605,0
4,Video_2.mp4,692,21,4,0.97316253,0.9831037702009766,0
3,Video_2.mp4,692,25,1,0.6147209,0.3180860237116647,0
3,Video_2.mp4,692,25,2,0.485748,0.4011812509996806,0
3,Video_2.mp4,692,25,3,1.0,0.9789516072938702,0
0,Video_2.mp4,693,15,0,0.979615,0.9963894831198975,0
0,Video_2.mp4,693,15,1,0.47941148,0.3110275490132969,0
0,Video_2.mp4,693,15,2,0.5725095,0.11368266249288596,0
0,Video_2.mp4,693,15,3,0.6055231,0.2074207892655438,0
0,Video_2.mp4,693,15,4,0.4664333,0.2694743046353444,0
4,Video_2.mp4,693,21,1,0.46422184,0.2262261063456542,0
4,Video_2.mp4,693,21,2,0.45811656,0.17253635585308316,0
4,Video_2.mp4,693,21,3,0.5692804,0.4033787374596705,0
4,Video_2.mp4,693,21,4,0.9871912,0.9861615763526177,0
3,Video_2.mp4,693,25,1,0.6147209,0.2966620203473309,0
3,Video_2.mp4,693,25,2,0.485748,0.3936350837494095,0
3,Video_2.mp4,693,25,3,1.0,0.9886617267163851,0
0,Video_2.mp4,694,15,0,0.98472977,0.9958672951260473,0
0,Video_2.mp4,694,15,1,0.4610182,0.32420221989165704,0
0,Video_2.mp4,694,15,2,0.56615514,0.1193793978825556,0
0,Video_2.mp4,694,15,3,0.5948019,0.19096511592614943,0
0,Video_2.mp4,694,15,4,0.45438626,0.23877042572418375,0
4,Video_2.mp4,694,21,1,0.44943213,0.24013321004869984,0
4,Video_2.mp4,694,21,2,0.43451267,0.18039676289256656,0
4,Video_2.mp4,694,21,3,0.5556538,0.4074511165558117,0
4,Video_2.mp4,694,21,4,0.98228526,0.9792910260166999,0
3,Video_2.mp4,694,25,1,0.6147209,0.29218711968587313,0
3,Video_2.mp4,694,25,2,0.485748,0.39689325438658896,0
3,Video_2.mp4,694,25,3,1.0,0.9909554927591042,0
0,Video_2.mp4,695,15,0,0.94757545,0.9935289215190718,0
0,Video_2.mp4,695,15,1,0.50022244,0.3284731100249384,0
0,Video_2.mp4,695,15,2,0.5679492,0.11514782395578653,0
0,Video_2.mp4,695,15,3,0.5907805,0.17151688500841222,0
0,Video_2.mp4,695,15,4,0.4288087,0.23697203175774098,0
4,Video_2.mp4,695,21,1,0.4554171,0.2374343614896216,0
4,Video_2.mp4,695,21,2,0.44038242,0.1802032926534727,0
4,Video_2.mp4,695,21,3,0.5625753,0.4237078398400311,0
4,Video_2.mp4,695,21,4,0.9911375,0.9874519470248108,0
3,Video_2.mp4,695,25,1,0.6147209,0.30343575672740813,0
3,Video_2.mp4,695,25,2,0.485748,0.40048334648662304,0
3,Video_2.mp4,695,25,3,1.0,0.9818482980667131,0
0,Video_2.mp4,696,15,0,0.97803473,0.993443292691124,0
0,Video_2.mp4,696,15,1,0.48118415,0.347168186710448,0
0,Video_2.mp4,696,15,2,0.56117177,0.1256542223717106,0
0,Video_2.mp4,696,15,3,0.5925767,0.2006959261445835,0
0,Video_2.mp4,696,15,4,0.42203355,0.22532135547649382,0
4,Video_2.mp4,696,21,1,0.45672333,0.2357360682414287,0
4,Video_2.mp4,696,21,2,0.44342765,0.19198308100021855,0
4,Video_2.mp4,696,21,3,0.5472788,0.38216356375331834,0
4,Video_2.mp4,696,21,4,0.9896637,0.9824945337384375,0
3,Video_2.mp4,696,25,1,0.6147209,0.31523335984162487,0
3,Video_2.mp4,696,25,2,0.485748,0.39386563438223343,0
3,Video_2.mp4,696,25,3,1.0,0.9699292252095215,0
0,Video_2.mp4,697,15,0,0.97906274,0.9939308171837342,0
0,Video_2.mp4,697,15,1,0.48442557,0.3228603961971592,0
0,Video_2.mp4,697,15,2,0.55110383,0.1228745068443304,0
0,Video_2.mp4,697,15,3,0.5815177,0.1571750940673801,0
0,Video_2.mp4,697,15,4,0.43554574,0.20304130437122941,0
4,Video_2.mp4,697,21,1,0.4521241,0.24706179976068093,0
4,Video_2.mp4,697,21,2,0.45320287,0.18902958311913387,0
4,Video_2.mp4,697,21,3,0.5462687,0.39754208158239807,0
4,Video_2.mp4,697,21,4,0.99142075,0.9814248147103207,0
3,Video_2.mp4,697,25,1,0.6147209,0.2932591344348863,0
3,Video_2.mp4,697,25,2,0.485748,0.3941353037209851,0
3,Video_2.mp4,697,25,3,1.0,0.9902535643813173,0
0,Video_2.mp4,698,15,0,0.9758593,0.9964411149183433,0
0,Video_2.mp4,698,15,1,0.49130574,0.3303419460235322,0
0,Video_2.mp4,698,15,2,0.5334933,0.12967263971237905,0
0,Video_2.mp4,698,15,3,0.56855965,0.1600079916603442,0
0,Video_2.mp4,698,15,4,0.42561513,0.22372756134670724,0
4,Video_2.mp4,698,21,1,0.44966996,0.2463864555191867,0
4,Video_2.mp4,698,21,2,0.45194685,0.18941839157726606,0
4,Video_2.mp4,698,21,3,0.5556677,0.3705144635158178,0
4,Video_2.mp4,698,21,4,0.98817086,0.9880548908637231,0
3,Video_2.mp4,698,25,1,0.6147209,0.2898400099705171,0
3,Video_2.mp4,698,25,2,0.485748,0.3973713243809062,0
3,Video_2.mp4,698,25,3,1.0,0.9916236484334198,0
0,Video_2.mp4,699,15,0,0.9812339,0.9924726486245964,0
0,Video_2.mp4,699,15,1,0.48005378,0.33001213374224864,0
0,Video_2.mp4,699,15,2,0.53641504,0.1282701507418878,0
0,Video_2.mp4,699,15,3,0.5846635,0.14039175019575156,0
0,Video_2.mp4,699,15,4,0.4300362,0.2048946692590297,0
4,Video_2.mp4,699,21,1,0.44689685,0.23692337398591765,0
4,Video_2.mp4,699,21,2,0.455657,0.19271954194364163,0
4,Video_2.mp4,699,21,3,0.564934,0.37196530695835034,0
4,Video_2.mp4,699,21,4,0.9888674,0.9810810492882724,0
3,Video_2.mp4,699,25,1,0.6147209,0.3013717015285437,0
3,Video_2.mp4,699,25,2,0.485748,0.4056705476397926,0
3,Video_2.mp4,699,25,3,1.0,0.9808177788440161,0
0,Video_2.mp4,700,15,0,0.98347974,0.9926914490639223,0
0,Video_2.mp4,700,15,1,0.4683844,0.3595356249973238,0
0,Video_2.mp4,700,15,2,0.51927245,0.136108290837443,0
0,Video_2.mp4,700,15,3,0.55995506,0.15336583991220312,0
0,Video_2.mp4,700,15,4,0.41197067,0.23531066213522558,0
4,Video_2.mp4,700,21,1,0.4579413,0.23697476843906082,0
4,Video_2.mp4,700,21,2,0.46304855,0.1923342530250155,0
4,Video_2.mp4,700,21,3,0.5729456,0.3397548569707617,0
4,Video_2.mp4,700,21,4,0.99225295,0.987421502562415,0
3,Video_2.mp4,700,25,1,0.6147209,0.2786942651446651,0
3,Video_2.mp4,700,25,2,0.485748,0.40031710373969887,0
3,Video_2.mp4,700,25,3,1.0,0.9823910267886299,0
0,Video_2.mp4,701,15,0,0.98333335,0.9962323294482508,0
0,Video_2.mp4,701,15,1,0.47345144,0.35254441777297874,0
0,Video_2.mp4,701,15,2,0.52517986,0.13616498307001518,0
0,Video_2.mp4,701,15,3,0.54868233,0.1529625336813606,0
0,Video_2.mp4,701,15,4,0.43301582,0.2280018034183991,0
4,Video_2.mp4,701,21,1,0.44794106,0.21754940118284646,0
4,Video_2.mp4,701,21,2,0.46705604,0.18114815994931263,0
4,Video_2.mp4,701,21,3,0.54696256,0.3159679812020342,0
4,Video_2.mp4,701,21,4,0.9887849,0.9842018016016689,0
3,Video_2.mp4,701,25,1,0.6147209,0.28908935957059717,0
3,Video_2.mp4,701,25,2,0.485748,0.39385259355606544,0
3,Video_2.mp4,701,25,3,1.0,0.9936107606061946,0
0,Video_2.mp4,702,15,0,0.9845053,0.9961250249551448,0
0,Video_2.mp4,702,15,1,0.45450503,0.35395328330977127,0
0,Video_2.mp4,702,15,2,0.5050169,0.1347393654232834,0
0,Video_2.mp4,702,15,3,0.5342634,0.1596825690200867,0
0,Video_2.mp4,702,15,4,0.39545727,0.2210372318238591,0
4,Video_2.mp4,702,21,1,0.43609133,0.21090848627486575,0
4,Video_2.mp4,702,21,2,0.44978136,0.17810455419672142,0
4,Video_2.mp4,702,21,3,0.54825985,0.31253534337594263,0
4,Video_2.mp4,702,21,4,0.9895226,0.9877479824856366,0
3,Video_2.mp4,702,25,1,0.6147209,0.27875723208215814,0
3,Video_2.mp4,702,25,2,0.485748,0.38780336677792354,0
3,Video_2.mp4,702,25,3,1.0,0.9923299735263219,0
0,Video_2.mp4,703,15,0,0.9941648,0.9963724148280774,0
0,Video_2.mp4,703,15,1,0.4508729,0.34801777975037057,0
0,Video_2.mp4,703,15,2,0.48939592,0.135065647267039,0
0,Video_2.mp4,703,15,3,0.5207663,0.15376325020132278,0
0,Video_2.mp4,703,15,4,0.38589925,0.21151880945179735,0
4,Video_2.mp4,703,21,1,0.43663183,0.22144519551283517,0
4,Video_2.mp4,703,21,2,0.4529889,0.18992469885879992,0
4,Video_2.mp4,703,21,3,0.53710395,0.2866072820068646,0
4,Video_2.mp4,703,21,4,0.98948944,0.988285391702868,0
3,Video_2.mp4,703,25,1,0.6147209,0.285851768661158,0
3,Video_2.mp4,703,25,2,0.485748,0.3849930664218226,0
3,Video_2.mp4,703,25,3,1.0,0.993828027027306,0
0,Video_2.mp4,704,15,0,0.98621494,0.9970059297956763,0
0,Video_2.mp4,704,15,1,0.4538818,0.3409186651150204,0
0,Video_2.mp4,704,15,2,0.50007963,0.13425102929902885,0
0,Video_2.mp4,704,15,3,0.5194563,0.14233042643483307,0
0,Video_2.mp4,704,15,4,0.39535442,0.20035018007044386,0
4,Video_2.mp4,704,21,1,0.4250577,0.2227482960022608,0
4,Video_2.mp4,704,21,2,0.44051185,0.18769798601044238,0
4,Video_2.mp4,704,21,3,0.5428078,0.2829459874795201,0
4,Video_2.mp4,704,21,4,0.9837106,0.9873021909679917,0
3,Video_2.mp4,704,25,1,0.6147209,0.284896737935585,0
3,Video_2.mp4,704,25,2,0.485748,0.38382254633093593,0
3,Video_2.mp4,704,25,3,1.0,0.9944396225822487,0
0,Video_2.mp4,705,15,0,0.9982221,0.9957809377145896,0
0,Video_2.mp4,705,15,1,0.4612697,0.3504678725401377,0
0,Video_2.mp4,705,15,2,0.50391436,0.1343915270306482,0
0,Video_2.mp4,705,15,3,0.51409256,0.14340538441574732,0
0,Video_2.mp4,705,15,4,0.3944512,0.20388693226704593,0
4,Video_2.mp4,705,21,1,0.42091447,0.2258014590939108,0
4,Video_2.mp4,705,21,2,0.44712216,0.18557386591675407,0
4,Video_2.mp4,705,21,3,0.5486363,0.24094809957343635,0
4,Video_2.mp4,705,21,4,0.9889986,0.9798196799329605,0
3,Video_2.mp4,705,25,1,0.6147209,0.26887804391792836,0
3,Video_2.mp4,705,25,2,0.485748,0.37260058979101734,0
3,Video_2.mp4,705,25,3,1.0,0.9925935050395803,0
0,Video_2.mp4,706,15,0,0.99872196,0.9989004484688946,0
0,Video_2.mp4,706,15,1,0.4550722,0.3477474728394706,0
0,Video_2.mp4,706,15,2,0.49963802,0.1355266313928885,0
0,Video_2.mp4,706,15,3,0.51272583,0.1334562109934936,0
0,Video_2.mp4,706,15,4,0.39141074,0.18610627327726487,0
4,Video_2.mp4,706,21,1,0.42708468,0.2222955559629976,0
4,Video_2.mp4,706,21,2,0.45066854,0.18820662345045946,0
4,Video_2.mp4,706,21,3,0.54116213,0.25119909196019186,0
4,Video_2.mp4,706,21,4,0.9894732,0.9850570356725075,0
3,Video_2.mp4,706,25,1,0.6147209,0.25683603513353054,0
3,Video_2.mp4,706,25,2,0.485748,0.3548702602979214,0
3,Video_2.mp4,706,25,3,1.0,0.9938270853020481,0
0,Video_2.mp4,707,15,0,0.9991218,0.9986587681290756,0
0,Video_2.mp4,707,15,1,0.4520405,0.351812849058302,0
0,Video_2.mp4,707,15,2,0.49579066,0.1359001823313276,0
0,Video_2.mp4,707,15,3,0.5089233,0.13574456110768343,0
0,Video_2.mp4,707,15,4,0.3976475,0.20695211526209573,0
4,Video_2.mp4,707,21,1,0.44768244,0.24508243484203365,0
4,Video_2.mp4,707,21,2,0.45432156,0.18771633155043305,0
4,Video_2.mp4,707,21,3,0.5450342,0.2345754131499272,0
4,Video_2.mp4,707,21,4,0.986459,0.9873110691920939,0
3,Video_2.mp4,707,25,1,0.6147209,0.243880169957727,0
3,Video_2.mp4,707,25,2,0.485748,0.34100059958443607,0
3,Video_2.mp4,707,25,3,1.0,0.9961649371768556,0
0,Video_2.mp4,708,15,0,0.98396397,0.9955603197323362,0
0,Video_2.mp4,708,15,1,0.44501847,0.3432234469478301,0
0,Video_2.mp4,708,15,2,0.48818162,0.1301870212964972,0
0,Video_2.mp4,708,15,3,0.5133308,0.12755250320921474,0
0,Video_2.mp4,708,15,4,0.396156,0.2070499365655131,0
4,Video_2.mp4,708,21,1,0.44416225,0.273041604337644,0
4,Video_2.mp4,708,21,2,0.4499094,0.18212804612580014,0
4,Video_2.mp4,708,21,3,0.53229976,0.24866440598464398,0
4,Video_2.mp4,708,21,4,0.9786223,0.9687206532205465,0
3,Video_2.mp4,708,25,1,0.6147209,0.23604687746311423,0
3,Video_2.mp4,708,25,2,0.485748,0.3309054460084388,0
3,Video_2.mp4,708,25,3,1.0,0.9953704862151953,0
0,Video_2.mp4,709,15,0,0.97995865,0.9955088099456606,0
0,Video_2.mp4,709,15,1,0.43985274,0.3500448802238441,0
0,Video_2.mp4,709,15,2,0.47708702,0.13363969672538673,0
0,Video_2.mp4,709,15,3,0.5139091,0.1273718570431085,0
0,Video_2.mp4,709,15,4,0.38725507,0.22925426624184417,0
4,Video_2.mp4,709,21,1,0.4456941,0.2466665313253837,0
4,Video_2.mp4,709,21,2,0.4499241,0.19986909697684394,0
4,Video_2.mp4,709,21,3,0.53517157,0.24293118063713928,0
4,Video_2.mp4,709,21,4,0.9875303,0.9859786210186833,0
3,Video_2.mp4,709,25,1,0.6147209,0.22166409112258312,0
3,Video_2.mp4,709,25,2,0.485748,0.3193731414464997,0
3,Video_2.mp4,709,25,3,1.0,0.9952244273622929,0
0,Video_2.mp4,710,15,0,0.99392307,0.9965978666464755,0
0,Video_2.mp4,710,15,1,0.4518913,0.3569765757976511,0
0,Video_2.mp4,710,15,2,0.4977991,0.1357262256688673,0
0,Video_2.mp4,710,15,3,0.5304849,0.1277262143073228,0
0,Video_2.mp4,710,15,4,0.40296578,0.19512922011266093,0
4,Video_2.mp4,710,21,1,0.4659778,0.23556818614642594,0
4,Video_2.mp4,710,21,2,0.46516204,0.18991675505092934,0
4,Video_2.mp4,710,21,3,0.5289315,0.2270460942752741,0
4,Video_2.mp4,710,21,4,0.97784686,0.9784765213876487,0
3,Video_2.mp4,710,25,1,0.6147209,0.22282777671723156,0
3,Video_2.mp4,710,25,2,0.485748,0.3057466875946056,0
3,Video_2.mp4,710,25,3,1.0,0.9876291242087586,0
0,Video_2.mp4,711,15,0,0.9868268,0.9956286029521465,0
0,Video_2.mp4,711,15,1,0.45867324,0.3432453318715173,0
0,Video_2.mp4,711,15,2,0.50717413,0.13653573177872871,0
0,Video_2.mp4,711,15,3,0.5326643,0.12625782027407825,0
0,Video_2.mp4,711,15,4,0.4339492,0.16043143538283985,0
4,Video_2.mp4,711,21,1,0.47887057,0.25591891214018686,0
4,Video_2.mp4,711,21,2,0.47520113,0.21684952766312482,0
4,Video_2.mp4,711,21,3,0.5259224,0.28276217624392286,0
4,Video_2.mp4,711,21,4,0.9696395,0.9781586396386229,0
3,Video_2.mp4,711,25,1,0.6147209,0.21035282887885634,0
3,Video_2.mp4,711,25,2,0.485748,0.29113440803648116,0
3,Video_2.mp4,711,25,3,1.0,0.9941306672637286,0
0,Video_2.mp4,712,15,0,0.98915684,0.9900174688794885,0
0,Video_2.mp4,712,15,1,0.4609931,0.33387976751806125,0
0,Video_2.mp4,712,15,2,0.5127351,0.13561539712963497,0
0,Video_2.mp4,712,15,3,0.5450096,0.12088032230040215,0
0,Video_2.mp4,712,15,4,0.43061554,0.1950387404131364,0
4,Video_2.mp4,712,21,1,0.46284705,0.2420756003057196,0
4,Video_2.mp4,712,21,2,0.47604895,0.2089166259353006,0
4,Video_2.mp4,712,21,3,0.5200136,0.27278761653247646,0
4,Video_2.mp4,712,21,4,0.96611536,0.9759002517451161,0
3,Video_2.mp4,712,25,1,0.6147209,0.19421562099177894,0
3,Video_2.mp4,712,25,2,0.485748,0.276467897835267,0
3,Video_2.mp4,712,25,3,1.0,0.9927180626606151,0
0,Video_2.mp4,713,15,0,0.9873854,0.9964490599605192,0
0,Video_2.mp4,713,15,1,0.46043685,0.33174675616405747,0
0,Video_2.mp4,713,15,2,0.50391376,0.13424445209467611,0
0,Video_2.mp4,713,15,3,0.5551146,0.10843377117746036,0
0,Video_2.mp4,713,15,4,0.40998095,0.19005182805879092,0
4,Video_2.mp4,713,21,1,0.46528453,0.2474875393225799,0
4,Video_2.mp4,713,21,2,0.46787715,0.20482824652564552,0
4,Video_2.mp4,713,21,3,0.533243,0.28332145985745616,0
4,Video_2.mp4,713,21,4,0.9822568,0.9679832887196859,0
3,Video_2.mp4,713,25,1,0.6147209,0.17712144178244096,0
3,Video_2.mp4,713,25,2,0.485748,0.2620286497899075,0
3,Video_2.mp4,713,25,3,1.0,0.9958403699718582,0
0,Video_2.mp4,714,15,0,0.9789046,0.9961205156738481,0
0,Video_2.mp4,714,15,1,0.4574907,0.3441197810610933,0
0,Video_2.mp4,714,15,2,0.5093379,0.14114086283116375,0
0,Video_2.mp4,714,15,3,0.5594013,0.10852240196353437,0
0,Video_2.mp4,714,15,4,0.40819597,0.20504956719438613,0
4,Video_2.mp4,714,21,1,0.46539274,0.2529737444939512,0
4,Video_2.mp4,714,21,2,0.457421,0.2106628564341723,0
4,Video_2.mp4,714,21,3,0.5309338,0.24676148673192344,0
4,Video_2.mp4,714,21,4,0.98645204,0.979761685084429,0
3,Video_2.mp4,714,25,1,0.6147209,0.16577512123648916,0
3,Video_2.mp4,714,25,2,0.485748,0.24690398899669966,0
3,Video_2.mp4,714,25,3,1.0,0.9976523488430937,0
0,Video_2.mp4,715,15,0,0.9828474,0.9946282363864842,0
0,Video_2.mp4,715,15,1,0.46106735,0.33299396926723696,0
0,Video_2.mp4,715,15,2,0.52135813,0.132670366877542,0
0,Video_2.mp4,715,15,3,0.56263864,0.10063064954270111,0
0,Video_2.mp4,715,15,4,0.40945846,0.19861483489256362,0
4,Video_2.mp4,715,21,1,0.4693844,0.240557577814333,0
4,Video_2.mp4,715,21,2,0.46116382,0.2083699308833933,0
4,Video_2.mp4,715,21,3,0.5281504,0.2503644857746527,0
4,Video_2.mp4,715,21,4,0.9789834,0.9785194704605952,0
3,Video_2.mp4,715,25,1,0.6147209,0.1560435443171476,0
3,Video_2.mp4,715,25,2,0.485748,0.23157311497299407,0
3,Video_2.mp4,715,25,3,1.0,0.9960308328664512,0
0,Video_2.mp4,716,15,0,0.96151,0.9911129903662081,0
0,Video_2.mp4,716,15,1,0.48309684,0.3118203253475406,0
0,Video_2.mp4,716,15,2,0.5409006,0.13429682869851634,0
0,Video_2.mp4,716,15,3,0.54460716,0.10570311479247009,0
0,Video_2.mp4,716,15,4,0.443789,0.19714150260191057,0
4,Video_2.mp4,716,21,1,0.47029883,0.2170428355616844,0
4,Video_2.mp4,716,21,2,0.4629733,0.20050701755467354,0
4,Video_2.mp4,716,21,3,0.54480475,0.22975000278017266,0
4,Video_2.mp4,716,21,4,0.9885105,0.977802976109409,0
3,Video_2.mp4,716,25,1,0.6147209,0.1485441989587715,0
3,Video_2.mp4,716,25,2,0.485748,0.2172536978133638,0
3,Video_2.mp4,716,25,3,1.0,0.9966856826951518,0
0,Video_2.mp4,717,15,0,0.9902538,0.9925356506589389,0
0,Video_2.mp4,717,15,1,0.4931296,0.3414319266912188,0
0,Video_2.mp4,717,15,2,0.5528401,0.138953808448401,0
0,Video_2.mp4,717,15,3,0.55583173,0.10394804031546664,0
0,Video_2.mp4,717,15,4,0.45207882,0.19153691492032657,0
4,Video_2.mp4,717,21,1,0.45623255,0.2106014265341418,0
4,Video_2.mp4,717,21,2,0.44606316,0.2075900073380711,0
4,Video_2.mp4,717,21,3,0.5341927,0.20026934906862923,0
4,Video_2.mp4,717,21,4,0.978248,0.9643443820541798,0
0,Video_2.mp4,718,15,0,0.9895245,0.9963468730640092,0
0,Video_2.mp4,718,15,1,0.4951907,0.3477209918567204,0
0,Video_2.mp4,718,15,2,0.5596434,0.1348956183449539,0
0,Video_2.mp4,718,15,3,0.56275845,0.10211527060737235,0
0,Video_2.mp4,718,15,4,0.44867566,0.16987058248024925,0
4,Video_2.mp4,718,21,1,0.44326526,0.22194648219568752,0
4,Video_2.mp4,718,21,2,0.4452716,0.22215253147461234,0
4,Video_2.mp4,718,21,3,0.5275231,0.21613565540541604,0
4,Video_2.mp4,718,21,4,0.98962504,0.9832695984164871,0
0,Video_2.mp4,719,15,0,0.9831422,0.9962468843787076,0
0,Video_2.mp4,719,15,1,0.48333305,0.3353867538858686,0
0,Video_2.mp4,719,15,2,0.55331945,0.1311365901457213,0
0,Video_2.mp4,719,15,3,0.53351486,0.10293683742875577,0
0,Video_2.mp4,719,15,4,0.43709165,0.19117291858606675,0
4,Video_2.mp4,719,21,1,0.4447558,0.21218411325222764,0
4,Video_2.mp4,719,21,2,0.46003348,0.23177429176619205,0
4,Video_2.mp4,719,21,3,0.5151739,0.22273729312994783,0
4,Video_2.mp4,719,21,4,0.9852976,0.9889895659747656,0
0,Video_2.mp4,720,15,0,0.9803728,0.9968588449201098,0
0,Video_2.mp4,720,15,1,0.48664266,0.3272151161947944,0
0,Video_2.mp4,720,15,2,0.5629048,0.12915900442294592,0
0,Video_2.mp4,720,15,3,0.5563632,0.10023052941244362,0
0,Video_2.mp4,720,15,4,0.43460715,0.17408577234976935,0
4,Video_2.mp4,720,21,1,0.44273698,0.2515037534894417,0
4,Video_2.mp4,720,21,2,0.4554439,0.22576502088398093,0
4,Video_2.mp4,720,21,3,0.5140506,0.23526886096762503,0
4,Video_2.mp4,720,21,4,0.98572487,0.986245878176213,0
0,Video_2.mp4,721,15,0,0.9880365,0.9959382887004321,0
0,Video_2.mp4,721,15,1,0.48714098,0.3317198429818816,0
0,Video_2.mp4,721,15,2,0.5487937,0.12969203000046958,0
0,Video_2.mp4,721,15,3,0.5690061,0.10042812560382797,0
0,Video_2.mp4,721,15,4,0.42630422,0.22635756129654885,0
4,Video_2.mp4,721,21,1,0.43897623,0.26911686640586,0
4,Video_2.mp4,721,21,2,0.45287216,0.22468342456946433,0
4,Video_2.mp4,721,21,3,0.516137,0.20786889698062427,0
4,Video_2.mp4,721,21,4,0.98370194,0.9707453414764429,0
0,Video_2.mp4,722,15,0,0.9856231,0.9965222294082394,0
0,Video_2.mp4,722,15,1,0.4924522,0.31013532998831844,0
0,Video_2.mp4,722,15,2,0.56693155,0.1260431038599597,0
0,Video_2.mp4,722,15,3,0.5645061,0.0973782719010655,0
0,Video_2.mp4,722,15,4,0.43348336,0.2164426578176365,0
4,Video_2.mp4,722,21,1,0.44156677,0.2392330496791676,0
4,Video_2.mp4,722,21,2,0.4655724,0.22029677585391125,0
4,Video_2.mp4,722,21,3,0.5265652,0.21540393587444748,0
4,Video_2.mp4,722,21,4,0.9778561,0.9863320818859167,0
0,Video_2.mp4,723,15,0,0.9877674,0.9972273962056256,0
0,Video_2.mp4,723,15,1,0.5023527,0.3011928648005046,0
0,Video_2.mp4,723,15,2,0.5767284,0.12548430504542446,0
0,Video_2.mp4,723,15,3,0.573701,0.09676666943821259,0
0,Video_2.mp4,723,15,4,0.47022295,0.21737732752668257,0
4,Video_2.mp4,723,21,1,0.4493483,0.25527062387375893,0
4,Video_2.mp4,723,21,2,0.46730566,0.2300336840366364,0
4,Video_2.mp4,723,21,3,0.511609,0.21779824722461966,0
4,Video_2.mp4,723,21,4,0.97011614,0.9817917950905103,0
0,Video_2.mp4,724,15,0,0.9802444,0.994397675027411,0
0,Video_2.mp4,724,15,1,0.50146395,0.28352404120974734,0
0,Video_2.mp4,724,15,2,0.57823384,0.11917918256042503,0
0,Video_2.mp4,724,15,3,0.56586075,0.09168137143810003,0
0,Video_2.mp4,724,15,4,0.4645223,0.20900867196881803,0
4,Video_2.mp4,724,21,1,0.4489969,0.2701684427023415,0
4,Video_2.mp4,724,21,2,0.45827645,0.24648058565490388,0
4,Video_2.mp4,724,21,3,0.5124507,0.2382952990827799,0
4,Video_2.mp4,724,21,4,0.9806303,0.9802572843282439,0
0,Video_2.mp4,725,15,0,0.994847,0.9931041012394076,0
0,Video_2.mp4,725,15,1,0.50314295,0.3071998290169733,0
0,Video_2.mp4,725,15,2,0.58765143,0.12236197190151424,0
0,Video_2.mp4,725,15,3,0.5688348,0.09808406297979255,0
0,Video_2.mp4,725,15,4,0.45699406,0.2445567086780623,0
4,Video_2.mp4,725,21,1,0.43546838,0.26601142692848695,0
4,Video_2.mp4,725,21,2,0.46715713,0.2599501571282535,0
4,Video_2.mp4,725,21,3,0.51420385,0.23343309388824107,0
4,Video_2.mp4,725,21,4,0.98299026,0.9721520720607963,0
0,Video_2.mp4,726,15,0,0.9955477,0.9934698850540202,0
0,Video_2.mp4,726,15,1,0.50725687,0.2861330156396404,0
0,Video_2.mp4,726,15,2,0.58650327,0.12382135453576545,0
0,Video_2.mp4,726,15,3,0.56827414,0.09389673992941093,0
0,Video_2.mp4,726,15,4,0.46645725,0.25645910445521614,0
4,Video_2.mp4,726,21,1,0.45700336,0.25714298973606314,0
4,Video_2.mp4,726,21,2,0.47734085,0.27065535079587666,0
4,Video_2.mp4,726,21,3,0.5578351,0.2673320941330654,0
4,Video_2.mp4,726,21,4,0.9796725,0.9746623978523311,0
0,Video_2.mp4,727,15,0,0.9892265,0.9959976809024056,0
0,Video_2.mp4,727,15,1,0.4915508,0.2967185989215384,0
0,Video_2.mp4,727,15,2,0.5862667,0.12467856948112455,0
0,Video_2.mp4,727,15,3,0.55607545,0.09572029626876821,0
0,Video_2.mp4,727,15,4,0.47359446,0.26263380583718193,0
4,Video_2.mp4,727,21,1,0.47307456,0.2592544971730232,0
4,Video_2.mp4,727,21,2,0.48149538,0.26531894287919683,0
4,Video_2.mp4,727,21,3,0.570212,0.2617187373570246,0
4,Video_2.mp4,727,21,4,0.9721589,0.9450476018992648,0
0,Video_2.mp4,728,15,0,0.98932827,0.995790902050767,0
0,Video_2.mp4,728,15,1,0.4878036,0.30457268799006865,0
0,Video_2.mp4,728,15,2,0.58563006,0.12406333569198594,0
0,Video_2.mp4,728,15,3,0.55381167,0.09564053552310803,0
0,Video_2.mp4,728,15,4,0.49027333,0.23881102035150767,0
4,Video_2.mp4,728,21,1,0.4413603,0.27640005734613826,0
4,Video_2.mp4,728,21,2,0.4711681,0.2782448150492115,0
4,Video_2.mp4,728,21,3,0.5860613,0.2679763219261742,0
4,Video_2.mp4,728,21,4,0.96711195,0.9740027730010568,0
0,Video_2.mp4,729,15,0,0.998295,0.9979119010740086,0
0,Video_2.mp4,729,15,1,0.4875581,0.2968842834536545,0
0,Video_2.mp4,729,15,2,0.5839894,0.12163109046283135,0
